CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
12274	13544	30	0.8517	-0.000
13544	14742	30	0.9104	0.000
11206	11984	30	0.8814	0.000
3112	12274	30	0.9021	-0.037
236	9775	30	0.8626	0.000
3612	5813	30	0.9491	0.456
6987	9775	30	0.9024	0.036
5813	12472	30	0.9596	0.042
8526	12274	30	0.8466	-0.036
8526	12298	30	0.9237	-0.037
236	6987	30	0.934	-0.036
11534	11578	30	0.892	-0.000
12298	13532	30	0.8585	0.001
3612	13605	30	0.8821	0.492
11578	12274	30	0.8666	-0.036
870	6987	30	0.9409	-0.036
9692	9725	30	0.9627	0.000
236	5813	30	0.9316	-0.036
8526	11578	30	0.8943	0.000
179	306	31	0.7819	44.027
401	896	31	0.7681	100.016
346	401	31	0.9047	-114.031
346	855	31	0.8919	-124.198
179	896	31	0.8752	-14.016
346	808	31	0.8628	-152.230
179	401	31	0.8633	-114.031
179	6375	31	0.7983	-283.178
808	855	31	0.9435	28.031
1938	5626	32	0.8096	2.016
1197	5626	32	0.805	-278.318
1197	8688	32	0.8339	0.416
3441	5626	32	0.8585	15.995
5366	9542	35	0.9719	0.000
1839	2967	35	0.9144	0.544
5546	11190	35	0.913	0.036
5157	8270	35	0.916	0.000
4958	9265	35	0.9031	-0.036
3087	7324	35	0.9452	-0.000
5767	14378	35	0.9125	0.527
5786	7324	35	0.8979	-0.037
4958	5786	35	0.9451	0.000
1797	1839	35	0.9227	0.000
7324	11190	35	0.9297	0.000
817	1839	35	0.9321	0.000
11220	14378	35	0.9051	0.087
3880	14378	35	0.964	0.012
5767	10269	35	0.9047	0.516
1592	2682	35	0.9052	-18.011
4958	9542	35	0.9217	-0.073
3880	5786	35	0.9258	-0.002
1297	1839	35	0.8884	0.000
9877	12805	35	0.9093	-0.036
10269	12805	35	0.8967	-0.039
1963	10269	35	0.9244	0.000
931	7594	35	0.9146	194.106
8281	9265	35	0.9043	0.000
3087	5786	35	0.9309	0.037
3751	13744	35	0.8866	0.000
931	9877	35	0.8829	194.118
2682	13890	35	0.9115	-14.016
8281	11190	35	0.9069	0.000
3087	5366	35	0.9616	-0.036
6915	13890	35	0.9173	-14.016
9542	14378	35	0.947	0.087
1963	14378	35	0.9286	0.012
817	1592	35	0.9157	-0.000
1592	1839	35	0.9226	0.000
3880	12805	35	0.906	-0.038
5366	10269	35	0.9476	0.076
4958	11190	35	0.9159	-0.036
7324	9877	35	0.8874	0.036
3880	10269	35	0.9663	0.001
3087	10269	35	0.9349	0.039
613	3751	35	0.9009	-0.000
5786	9265	35	0.9115	-0.036
5157	5546	35	0.8955	-0.000
10269	14378	35	0.973	0.011
931	9265	35	0.8975	194.082
1963	5366	35	0.9184	-0.075
9265	9542	35	0.9264	-0.037
4958	5546	35	0.9022	-0.073
5366	14378	35	0.962	0.087
5786	10269	35	0.9059	0.002
1839	6944	35	0.9126	0.530
3880	4958	35	0.8958	-0.002
5786	9542	35	0.9244	-0.073
2682	6915	35	0.971	0.000
5786	14378	35	0.9108	0.013
1297	2967	35	0.9667	0.544
7324	9542	35	0.9263	-0.036
1297	9265	35	0.9524	0.000
5546	7324	35	0.9139	0.036
3880	5366	35	0.9311	-0.075
1592	6915	35	0.8913	-18.010
3880	9542	35	0.9179	-0.075
1963	5786	35	0.9156	-0.002
1297	6944	35	0.9517	0.530
1297	8281	35	0.8884	-0.000
4958	8281	35	0.9235	-0.037
817	2967	35	0.9683	0.544
2967	4917	35	0.8854	-195.602
1329	6915	35	0.9671	0.000
1297	9555	35	0.9189	0.027
5767	9542	35	0.9166	0.440
1297	9521	35	0.9189	0.030
1329	1592	35	0.9111	18.010
4958	7324	35	0.9153	-0.037
1297	4917	35	0.8943	-195.058
7324	8281	35	0.9374	0.000
5366	5786	35	0.9238	0.073
9521	9555	35	1.0	-0.003
5546	8281	35	0.9079	0.036
7324	9265	35	0.9188	0.000
1963	3880	35	0.9283	-0.000
5366	7324	35	0.914	0.036
3751	3819	35	0.9612	0.001
3087	14378	35	0.9481	0.050
931	3880	35	0.8905	194.120
613	5157	35	0.8989	0.000
3087	9542	35	0.9659	-0.036
1329	2682	35	0.9806	-0.000
3087	9265	35	0.9473	0.000
12805	14378	35	0.9093	0.050
3087	9877	35	0.9326	0.036
4958	5366	35	0.9238	-0.073
1329	13890	35	0.8979	-14.016
3087	3880	35	0.9255	0.038
5546	8270	35	0.906	0.000
817	1297	35	0.9432	-0.000
1963	3087	35	0.9215	-0.039
931	1963	35	0.8821	194.121
2967	6944	35	0.9678	-0.015
3106	13744	35	0.9025	-0.000
9877	11220	35	0.9065	-0.073
9265	9877	35	0.9278	0.036
1329	4371	35	0.8834	-0.009
817	6944	35	0.9688	0.530
5366	9265	35	0.9232	0.037
9542	10269	35	0.9337	0.076
3099	3105	38	0.9005	0.000
3099	7265	38	0.9061	-0.000
779	7564	40	0.9644	14.016
55	1029	40	0.9212	-27.994
759	952	40	0.9398	-15.994
971	1026	40	0.9162	-26.015
805	959	40	0.8543	-13.979
1029	14133	40	0.9356	14.016
154	952	40	0.9294	-1.979
51	2237	40	0.8897	14.016
154	5051	40	0.9083	-60.020
1053	14224	40	0.9034	78.014
454	985	40	0.8811	-42.011
729	10383	40	0.8766	-14.015
729	5051	40	0.9252	0.001
315	957	40	0.9728	-494.266
944	1026	40	0.9181	-11.999
232	13921	40	0.9056	-42.010
707	14413	40	0.8801	-30.011
944	13745	40	0.9439	14.016
315	1026	40	0.9638	-14.015
537	944	40	0.9471	-30.011
454	1266	40	0.8403	-12.000
971	4383	40	0.9158	-12.037
7564	14284	40	0.8418	-11.964
7564	14486	40	0.8807	-186.034
959	1213	40	0.859	-2.016
154	1074	40	0.8963	-27.995
944	971	40	0.9159	14.016
959	985	40	0.8821	0.036
727	2277	40	0.8928	12.002
315	5041	40	0.9457	-16.033
959	973	40	0.8941	42.011
154	232	40	0.95	-18.010
595	1008	40	0.9006	-27.995
154	759	40	0.9376	14.015
1508	4667	40	0.8677	-44.027
1049	13776	40	0.8563	-26.015
940	14145	40	0.9365	14.016
962	14224	40	0.9544	14.015
595	952	40	0.9214	12.001
2097	2237	40	0.9041	42.010
805	1218	40	0.9086	42.011
537	4665	40	0.9278	-28.023
13745	14379	40	0.9378	30.010
1218	14066	40	0.9132	-27.996
957	14290	40	0.8603	494.191
51	2218	40	0.8983	-1.978
4383	4665	40	0.9959	0.009
537	14379	40	0.9727	14.015
940	5041	40	0.9432	-28.033
1260	4667	40	0.9164	-60.022
603	14166	40	0.8757	-466.270
973	1218	40	0.9238	13.979
51	2153	40	0.8793	14.016
5051	10383	40	0.88	-14.016
942	1218	40	0.918	-2.016
154	595	40	0.9397	-13.980
2097	13776	40	0.8462	-28.031
7564	14070	40	0.8466	-28.979
315	4383	40	0.9477	-0.038
971	4665	40	0.9156	-12.028
232	603	40	0.8645	-12.001
4404	13745	40	0.8609	14.052
1029	1131	40	0.8418	28.978
14145	14379	40	0.9173	15.993
13745	14284	40	0.8798	5.016
779	5041	40	0.8806	-30.996
5293	14066	40	0.9445	-14.017
940	14068	40	0.9384	14.016
970	1041	40	0.8638	-60.022
1026	4665	40	0.9407	13.987
959	1218	40	0.8687	55.990
13745	14145	40	0.8998	14.016
55	1053	40	0.9462	-78.013
10318	10329	40	0.912	14.018
962	1029	40	0.8976	-13.979
9976	13921	40	0.8662	-2.015
315	944	40	0.9551	-2.016
14068	14145	40	0.9488	0.001
10037	13921	40	0.8416	-44.025
759	1074	40	0.8754	-42.010
1026	5041	40	0.9298	-2.018
353	883	40	0.9004	-15.995
1260	7564	40	0.9048	-30.011
942	1215	40	0.8581	-31.989
2218	2277	40	0.9448	0.001
51	743	40	0.9238	14.016
10383	13776	40	0.8629	2.016
537	971	40	0.9048	-15.995
55	1440	40	0.859	-1.001
14157	14379	40	0.904	452.256
944	4665	40	0.9275	1.987
4665	5041	40	0.9474	-16.004
1260	1508	40	0.9106	-15.995
987	1041	40	0.8563	-2.016
353	942	40	0.8885	-0.036
984	1041	40	0.93	-0.000
953	5041	40	0.8898	-14.017
946	13776	40	0.8451	-0.036
743	2277	40	0.8783	-15.993
603	13745	40	0.9057	-15.995
537	4383	40	0.9381	-28.033
962	14170	40	0.841	29.015
940	4665	40	0.9458	-12.029
1029	1440	40	0.875	26.993
2153	2277	40	0.8604	-15.993
14068	14070	40	0.9213	-26.015
14070	14486	40	0.8961	-157.055
962	1131	40	0.9497	14.999
603	14145	40	0.9045	-1.978
743	759	40	0.9324	15.994
1142	14224	40	0.9246	14.016
353	1306	40	0.8797	-27.994
940	944	40	0.9397	-14.016
953	1026	40	0.9037	-12.000
537	940	40	0.9525	-15.995
14070	14379	40	0.9068	42.009
10421	13776	40	0.8996	0.000
232	5051	40	0.9327	-42.011
2237	2277	40	0.8719	-15.994
315	971	40	0.9123	12.000
970	987	40	0.8404	-58.006
727	2153	40	0.855	27.995
55	1142	40	0.9445	-14.016
154	729	40	0.885	-60.021
51	5051	40	0.8909	-44.026
595	727	40	0.9416	-15.994
743	14379	40	0.8878	-14.016
946	972	40	0.864	74.001
2153	2237	40	0.9065	0.001
51	727	40	0.9145	-13.979
14170	14224	40	0.9211	-15.000
1026	14070	40	0.9576	14.016
51	232	40	0.934	-2.015
2153	2218	40	0.905	-15.994
759	2237	40	0.9037	-15.994
727	2237	40	0.8822	27.996
971	14068	40	0.9137	14.016
944	953	40	0.8942	0.000
1026	4383	40	0.9427	13.978
55	14224	40	0.9299	0.000
51	13921	40	0.9052	-44.025
952	1074	40	0.8799	-26.016
154	603	40	0.8679	-30.011
232	10037	40	0.9021	2.015
315	972	40	0.9265	60.021
603	14284	40	0.8619	-10.979
9976	10008	40	0.8472	15.994
805	14224	40	0.8518	0.036
946	2097	40	0.9229	27.996
971	14145	40	0.9398	14.017
14068	14284	40	0.9003	-9.000
55	962	40	0.9704	-14.015
759	2097	40	0.9106	-58.004
595	707	40	0.8759	15.995
315	4665	40	0.9466	-0.029
779	4383	40	0.8912	-15.001
315	940	40	0.9555	12.000
10318	10421	40	0.8638	-44.026
2097	2153	40	0.885	42.010
953	4404	40	0.8583	-0.037
948	962	40	0.9618	14.017
743	2237	40	0.9029	0.001
55	14133	40	0.8824	-13.978
2218	14145	40	0.8655	-14.016
707	998	40	0.8671	-15.994
762	10329	40	0.893	15.996
727	743	40	0.8851	27.995
5051	9976	40	0.8522	2.016
759	2153	40	0.8951	-15.994
953	4665	40	0.8929	1.987
51	154	40	0.9406	15.995
454	973	40	0.8811	-0.036
1049	10421	40	0.8779	-26.016
779	4665	40	0.8901	-14.992
14284	14309	40	0.842	-4.979
232	729	40	0.9119	-42.011
948	1142	40	0.9571	14.016
55	805	40	0.9097	-0.036
14284	14486	40	0.8903	-174.070
595	946	40	0.8991	-58.005
944	5041	40	0.961	-14.017
952	2277	40	0.9075	-15.994
970	1206	40	0.8756	-15.995
942	959	40	0.8504	-58.005
603	14070	40	0.9029	-27.994
1215	1246	40	0.8706	0.035
4383	5041	40	0.9481	-15.995
805	1142	40	0.923	-13.980
14284	14379	40	0.9113	24.994
959	1215	40	0.8643	26.017
595	972	40	0.9399	15.996
948	987	40	0.8441	-13.978
759	14379	40	0.9072	-30.011
603	14379	40	0.9249	14.015
537	1026	40	0.9318	-42.010
743	2097	40	0.9049	-42.010
962	14133	40	0.8555	0.037
315	537	40	0.9583	27.995
944	4383	40	0.9267	1.978
14068	14379	40	0.936	15.994
537	5041	40	0.9435	-44.028
7638	9976	40	0.8457	15.995
743	2218	40	0.9094	-15.994
972	1008	40	0.9109	-43.990
883	973	40	0.8784	-0.036
727	946	40	0.9164	-42.010
1508	7564	40	0.8499	-14.016
14068	14486	40	0.879	-183.070
1053	1131	40	0.8461	78.998
537	2097	40	0.8997	-13.979
154	10037	40	0.8826	-15.994
952	2218	40	0.9178	-15.994
14145	14284	40	0.8969	-9.001
14070	14145	40	0.9212	26.016
232	353	40	0.9245	-11.964
14133	14224	40	0.8994	13.978
953	1440	40	0.8757	-14.981
1215	1218	40	0.8594	29.973
454	883	40	0.9447	0.000
603	14068	40	0.9098	-1.979
232	9976	40	0.8712	-39.995
940	4383	40	0.9484	-12.038
1049	10318	40	0.8755	18.010
743	2153	40	0.8951	-0.000
805	14066	40	0.9542	14.015
595	759	40	0.9488	27.995
727	1008	40	0.8651	-12.000
5051	13921	40	0.845	0.001
55	14170	40	0.854	15.000
940	1026	40	0.9562	-26.015
940	971	40	0.9345	-0.000
971	5041	40	0.9031	-28.033
727	2218	40	0.8815	12.001
13745	14486	40	0.8751	-169.055
953	4383	40	0.8911	1.978
14070	14284	40	0.9198	17.015
55	1131	40	0.9284	0.984
353	454	40	0.9069	-15.995
13745	14068	40	0.9042	14.016
595	1074	40	0.9194	-14.015
1131	14170	40	0.9414	14.016
1029	14224	40	0.8638	27.994
9976	13776	40	0.8852	-14.016
4667	7564	40	0.8613	30.011
942	973	40	0.9025	-15.995
2218	14068	40	0.8666	-14.017
883	985	40	0.902	-42.011
987	1206	40	0.8688	42.010
13745	14070	40	0.883	-12.000
9976	10037	40	0.8921	42.010
51	2277	40	0.8801	-1.978
2218	2237	40	0.9079	15.994
973	1215	40	0.8796	-15.994
14145	14486	40	0.8859	-183.071
779	1260	40	0.8679	44.026
1131	14224	40	0.865	-0.984
353	1266	40	0.8816	-27.995
727	972	40	0.8911	31.990
9798	9801	44	0.8971	0.996
27	1374	44	0.9231	0.995
3357	9249	44	0.9112	62.016
9249	11365	44	0.8877	-20.006
27	107	44	0.931	105.022
107	1374	44	0.8899	-104.027
9574	9654	44	0.9329	-10.023
273	3357	44	0.8996	-42.010
107	9654	44	0.885	-51.997
39	1374	44	0.9318	-0.001
27	1452	44	0.8992	63.011
39	107	44	0.9073	104.026
39	9801	44	0.9022	62.015
27	39	44	0.9555	0.996
107	9801	44	0.8992	-42.011
1452	9801	44	0.8847	-0.001
9574	9740	44	0.8914	-15.995
107	3357	44	0.8814	-42.011
3357	11365	44	0.8856	42.010
27	9801	44	0.9214	63.010
4018	12370	45	0.8111	22.021
7390	11912	45	0.8135	40.031
8991	13217	45	0.7217	0.510
6645	6682	45	0.864	-0.000
1393	9356	45	0.8573	2.016
12370	13217	45	0.8282	0.120
6425	6539	45	0.8399	-92.063
6539	6634	45	0.8476	58.042
8106	12370	45	0.8298	42.047
4018	9356	45	0.9396	-0.000
6634	7390	45	0.8072	46.021
6634	6645	45	0.8647	-40.032
6619	6676	45	0.7957	-18.009
6619	6682	45	0.8722	26.016
1449	9356	45	0.8171	15.995
234	4018	45	0.9646	0.000
6619	6645	45	0.8348	26.016
6539	6645	45	0.867	18.010
6425	9356	45	0.8659	18.011
234	6425	45	0.8823	-18.011
6634	6682	45	0.8383	-40.032
234	1393	45	0.851	-2.016
234	9356	45	0.961	-0.000
6619	6634	45	0.8368	66.048
4018	6425	45	0.8711	-18.011
1449	6566	45	0.8797	-0.000
25	187	48	0.9605	-28.032
124	1367	48	0.9377	28.031
10632	10748	48	0.8998	42.047
10	3233	48	0.9225	0.177
3163	13310	48	0.8951	-14.015
124	1369	48	0.9786	28.031
10632	10633	48	0.9311	-0.000
187	695	48	0.901	44.027
13310	14846	48	0.8973	-70.078
3158	3559	48	0.8848	-70.079
3560	14846	48	0.9099	-14.015
11515	14846	48	0.8991	-112.117
3158	3163	48	0.8906	-28.031
33	124	48	0.9937	0.000
3261	12560	48	0.881	-36.872
10	43	48	0.884	44.026
437	8425	48	0.8936	0.036
33	114	48	0.8994	44.026
43	4914	48	0.9032	14.016
308	14846	48	0.9555	-28.031
10	1369	48	0.9965	-0.000
33	14846	48	0.882	3.995
3559	6881	48	0.8817	28.032
114	124	48	0.891	-44.026
43	695	48	0.905	15.995
3559	11212	48	0.8823	14.015
3163	11515	48	0.9085	28.023
43	114	48	0.9541	-28.031
10633	13141	48	0.8973	18.010
308	11515	48	0.9049	84.085
43	187	48	0.987	-28.032
327	13853	48	0.9029	28.031
43	327	48	0.9365	-28.031
3559	13310	48	0.9065	28.032
187	327	48	0.9432	0.001
3559	11515	48	0.9063	70.070
10	33	48	0.9887	-28.031
124	327	48	0.891	44.027
3559	14846	48	0.9384	-42.047
1255	12560	48	0.8881	64.032
114	327	48	0.9825	0.000
3163	3559	48	0.9477	-42.047
308	13141	48	0.8824	32.026
25	13853	48	0.8927	0.000
675	695	48	0.9627	0.000
308	3158	48	0.8827	84.094
3163	14846	48	0.9446	-84.094
1369	3233	48	0.9191	0.177
10633	10748	48	0.8867	42.047
25	114	48	0.9962	-28.032
1367	3560	48	0.8835	-10.021
1367	3233	48	0.8816	0.177
3559	13141	48	0.9075	18.011
308	3560	48	0.922	-14.016
1255	10641	48	0.9332	0.000
308	3163	48	0.9535	56.062
10	1367	48	0.956	-0.000
334	3163	48	0.8845	-56.063
308	13310	48	0.8933	42.047
11276	12560	48	0.9034	-46.951
308	3559	48	0.9445	14.015
716	3287	48	0.8906	0.000
1367	1369	48	0.9526	-0.000
25	43	48	0.959	-0.000
3163	11212	48	0.8871	-28.032
33	1369	48	0.9873	28.031
3158	11515	48	0.9838	-0.008
10632	13194	48	0.906	-42.048
114	187	48	0.9603	-0.000
695	3261	48	0.8822	-28.031
25	1369	48	0.907	-44.026
437	12560	48	0.8861	-78.046
3163	3560	48	0.8977	-70.078
25	327	48	0.9749	-28.031
187	4914	48	0.8966	42.048
10	124	48	0.9798	-28.031
3559	3560	48	0.8956	-28.031
33	327	48	0.896	44.027
1367	3287	48	0.8943	-44.026
10	25	48	0.9134	44.026
6881	13310	48	0.9003	0.000
33	1367	48	0.9434	28.031
43	1367	48	0.9138	-44.026
114	13853	48	0.901	28.032
10632	13141	48	0.9354	18.010
12831	12929	50	0.8652	0.045
12929	13979	50	0.8764	-184.084
12926	12929	50	0.8914	0.045
9335	12831	50	0.8421	184.042
1742	9335	50	0.8666	-0.000
1818	9335	50	0.8413	-184.078
12831	12926	50	0.8414	0.000
12926	13979	50	0.8573	-184.039
607	8944	51	0.8502	14.016
1009	14168	52	0.9407	-14.016
4432	14168	52	0.9743	0.000
4432	4438	52	0.9742	0.000
1115	4432	52	0.9767	-0.001
1009	1115	52	0.9535	-14.016
1009	4472	52	0.9279	50.015
4438	14168	52	0.968	0.000
1009	4432	52	0.9371	-14.016
1115	4438	52	0.9684	-0.001
1115	14168	52	0.9759	-0.000
14136	14154	53	0.9287	-94.005
5103	9186	53	0.9111	28.033
129	826	53	0.9565	13.979
14097	14147	53	0.9346	-10.020
656	3198	53	0.9205	-54.047
3246	14244	53	0.8912	-63.012
5037	9118	53	0.9447	-28.027
5108	8983	53	0.9197	104.036
5031	14181	53	0.925	-50.001
3184	14430	53	0.9579	4.067
3202	14304	53	0.9268	-51.996
8820	10018	53	0.9581	20.005
7484	10018	53	0.9374	42.048
3187	14208	53	0.9177	-23.962
3190	3202	53	0.9432	-62.015
5038	8811	53	0.9319	2.015
3269	3302	53	0.8846	-42.048
724	14430	53	0.9657	-7.969
513	4476	53	0.9629	-26.016
10175	14434	53	0.9307	44.025
129	303	53	0.9576	84.021
14097	14225	53	0.9733	0.001
3223	3237	53	0.9473	-42.047
3202	5135	53	0.9166	-46.021
7542	8811	53	0.9386	44.026
5108	5129	53	0.9184	-15.995
3232	14257	53	0.8995	28.032
994	1033	53	0.9564	42.012
5038	5114	53	0.9459	44.028
778	841	53	0.9354	42.011
5008	10175	53	0.9478	62.016
3218	10018	53	0.9734	62.016
5038	9118	53	0.9394	-70.038
14225	14398	53	0.9743	94.007
1460	3184	53	0.9685	-56.063
513	1460	53	0.9717	2.016
3185	14430	53	0.9776	10.021
3251	5031	53	0.943	-2.014
1460	4476	53	0.9675	-28.032
1460	3223	53	0.9521	-42.048
5129	5161	53	0.9133	62.016
8881	8983	53	0.9491	42.022
5108	8881	53	0.9552	62.015
5015	5026	53	0.9255	62.017
5008	14434	53	0.9281	106.041
5108	9112	53	0.9197	104.026
5135	14304	53	0.8904	-5.974
3289	5135	53	0.9354	15.995
608	3251	53	0.9408	343.104
3246	4794	53	0.9083	86.036
3232	11469	53	0.9037	72.058
3254	8820	53	0.9789	-62.015
3198	14208	53	0.9313	4.069
8811	9191	53	0.9418	-106.042
3187	3190	53	0.9156	28.031
5037	5038	53	0.9711	42.011
7484	8820	53	0.9394	22.043
513	724	53	0.9764	-42.010
5030	5161	53	0.8644	106.044
3185	3254	53	0.953	42.011
8983	9112	53	1.0	-0.011
1261	14238	53	0.9118	86.036
5026	8881	53	0.9233	44.025
3190	3224	53	0.9302	-62.016
3218	14147	53	0.9552	10.021
1261	3246	53	0.9165	44.026
3224	3289	53	0.9558	-62.016
513	3223	53	0.9607	-40.032
9186	9191	53	0.9193	-43.031
5031	14136	53	0.9331	10.020
11469	14304	53	0.8881	-96.021
656	3187	53	0.9167	-26.016
3232	3289	53	0.9342	-33.983
656	1504	53	0.9052	-0.001
7542	9118	53	0.9488	-28.027
3198	3202	53	0.9171	-5.952
3218	7484	53	0.9488	19.968
3184	3223	53	0.9636	14.015
3251	3254	53	0.9448	-2.015
14154	14398	53	0.9006	94.007
108	513	53	0.9662	84.022
9191	14434	53	0.9472	106.042
3223	4476	53	0.9567	14.016
3185	3218	53	0.9641	-62.016
3254	10018	53	0.9716	-42.011
3202	14202	53	0.9327	10.021
129	4476	53	0.966	15.995
826	3184	53	0.9596	-26.016
3218	3251	53	0.9497	106.041
3302	11469	53	0.8815	66.104
1136	14208	53	0.8823	-7.968
303	3189	53	0.941	4.030
303	513	53	0.9622	-42.011
5008	10018	53	0.9306	62.015
8811	9186	53	0.9283	-63.011
10018	10175	53	0.929	0.001
1460	14089	53	0.9622	-140.042
1261	4794	53	0.9031	130.063
3202	3232	53	0.9453	-28.033
14087	14430	53	0.9598	-0.001
513	3189	53	0.9596	46.041
3246	14136	53	0.8982	-9.985
5114	5119	53	0.9297	-70.044
5037	14434	53	0.9414	44.027
3289	14467	53	0.8886	104.027
108	129	53	0.9788	42.011
14147	14191	53	0.9636	0.001
3202	14208	53	0.9413	10.022
3224	3232	53	0.9587	-28.033
14238	14420	53	0.9707	-51.995
1136	3187	53	0.9231	15.994
3251	5094	53	0.9453	-28.030
14065	14244	53	0.8979	-11.017
14181	14238	53	0.9446	112.016
129	14089	53	0.9661	-96.015
5037	8811	53	0.949	44.026
5015	5094	53	0.9612	62.016
14087	14147	53	0.925	-62.017
3190	3289	53	0.9124	-124.031
8983	9141	53	0.9166	-44.036
4476	14430	53	0.9602	-23.964
5015	5119	53	0.9297	62.015
7467	8820	53	0.9703	-19.968
778	3297	53	0.9324	15.995
5038	10175	53	0.9395	-42.009
5114	7542	53	0.9425	-86.039
3218	8820	53	0.9729	42.011
3184	4476	53	0.97	28.031
1136	3302	53	0.8838	-40.069
3224	14304	53	0.9279	-51.995
108	3184	53	0.9719	29.974
841	3297	53	0.9322	-26.016
9118	14434	53	0.9321	72.054
9191	10175	53	0.9336	62.017
5037	7542	53	0.9719	-0.000
14191	14398	53	0.9235	104.027
3198	3302	53	0.9359	-28.032
3254	14398	53	0.9741	10.022
108	14089	53	0.9501	-54.004
14087	14097	53	0.9682	-51.997
3237	4476	53	0.9524	56.063
1136	3198	53	0.9219	-12.037
3187	3269	53	0.9039	-14.015
5037	5114	53	0.9487	86.039
3198	3232	53	0.9062	-33.985
3190	3232	53	0.911	-90.048
5008	5037	53	0.9656	62.015
5009	5103	53	0.9178	-0.998
8811	14434	53	0.9623	0.001
5031	14238	53	0.9493	62.015
5026	5119	53	0.9688	-0.001
14147	14225	53	0.9228	10.021
14087	14225	53	0.96	-51.996
7467	7484	53	0.9584	-42.011
9202	14257	53	0.9	-15.995
5009	5119	53	0.9486	62.015
826	3223	53	0.9631	-12.001
724	3184	53	0.9745	-12.037
3224	11469	53	0.9175	44.025
14089	14430	53	0.9563	88.046
14065	14154	53	0.9195	-51.995
14154	14202	53	0.8962	30.013
108	14430	53	0.9657	34.042
14181	14250	53	0.9711	42.012
11469	14467	53	0.8863	-2.014
5009	9141	53	0.936	104.026
5008	8811	53	0.9342	106.041
5037	10175	53	0.9494	0.002
129	1460	53	0.9813	44.026
5025	5114	53	0.946	104.027
3237	3322	53	0.9363	14.016
14202	14239	53	0.9212	51.994
5031	14250	53	0.9237	-7.989
303	778	53	0.9475	-42.011
513	826	53	0.9669	-28.031
5114	14434	53	0.9516	-42.012
14238	14250	53	0.9514	-70.003
14304	14467	53	0.8824	94.007
608	5094	53	0.9084	315.075
3297	3322	53	0.9303	-84.057
5114	10175	53	0.9319	-86.037
5009	5026	53	0.9435	62.016
826	3189	53	0.9559	74.072
3373	14250	53	0.9134	-41.972
14250	14420	53	0.9576	18.008
5031	5094	53	0.9318	-26.016
7542	14065	53	0.9637	10.021
14147	14398	53	0.9264	104.028
129	724	53	0.9775	0.000
14202	14208	53	0.9084	0.001
3289	14257	53	0.9111	62.015
826	3237	53	0.9494	-54.048
5008	7542	53	0.9723	62.014
3190	14257	53	0.8976	-62.016
14087	14191	53	0.9384	-62.016
3187	3302	53	0.9293	-56.063
5025	8811	53	0.9556	62.014
3185	3251	53	0.9695	44.026
5031	5038	53	0.9386	-0.001
9112	9141	53	0.9166	-44.026
8811	10175	53	0.9375	-44.024
129	3184	53	0.9699	-12.037
3254	7484	53	0.9517	-84.059
1460	14430	53	0.9661	-51.996
826	3322	53	0.9484	-40.032
5026	9141	53	0.9562	42.010
9186	14434	53	0.9346	63.012
5009	5108	53	0.9429	44.026
108	4476	53	0.9709	58.006
994	5094	53	0.9272	24.023
5114	9118	53	0.9305	-114.066
5037	14065	53	0.9547	10.021
1460	3189	53	0.9533	44.025
724	1460	53	0.9764	44.026
5037	5119	53	0.945	15.995
5009	5015	53	0.9261	-0.001
108	3185	53	0.9559	24.021
8881	9112	53	0.9498	42.011
14087	14398	53	0.9667	42.011
656	14208	53	0.8777	-49.978
5009	5025	53	0.9407	28.032
5038	14136	53	0.9574	10.021
14136	14420	53	0.922	-0.000
5038	9141	53	0.9456	15.995
5114	8983	53	0.9284	16.004
10018	14087	53	0.9723	10.021
5026	5038	53	0.9319	26.015
3187	3198	53	0.968	-28.031
1261	14420	53	0.9187	34.041
3190	14304	53	0.883	-114.011
7542	10175	53	0.9466	0.002
724	14089	53	0.9584	-96.015
7467	10018	53	0.9534	0.037
5025	5108	53	0.9517	15.994
3198	3224	53	0.9099	-5.953
3202	3289	53	0.959	-62.016
303	724	53	0.9572	-84.021
656	1136	53	0.9296	-42.010
1136	1504	53	0.9077	42.009
5030	5129	53	0.9242	44.027
5031	14420	53	0.9799	10.020
3224	14202	53	0.9111	10.021
14097	14154	53	0.8994	0.002
3368	8820	53	0.9129	36.059
129	14430	53	0.9651	-7.969
3224	14208	53	0.9339	10.022
994	12547	53	0.9193	130.065
3190	3302	53	0.8781	-84.094
3198	3269	53	0.9227	14.016
3269	14208	53	0.8873	-9.947
513	3184	53	0.9701	-54.047
5038	7542	53	0.9708	-42.011
3218	14191	53	0.948	10.021
9118	9191	53	0.9144	-33.988
5114	8811	53	0.9476	-42.013
5026	7542	53	0.9478	-15.996
14202	14257	53	0.9522	-10.022
3202	14257	53	0.9224	-0.001
14097	14191	53	0.9333	-10.019
108	724	53	0.9777	42.011
5008	5009	53	0.9462	15.995
3184	3237	53	0.9694	-28.032
14154	14225	53	0.8969	-0.001
656	3302	53	0.8841	-82.079
3254	7467	53	0.9769	-42.047
826	4476	53	0.9528	2.015
5009	8881	53	0.9198	106.041
14181	14420	53	0.9554	60.021
3185	14087	53	0.9638	10.022
14097	14398	53	0.9774	94.008
3202	3224	53	0.9593	-0.000
5008	9118	53	0.9314	33.987
3218	5015	53	0.9392	15.995
108	1460	53	0.9783	86.038
5025	14434	53	0.9477	62.015
3218	3254	53	0.9823	104.027
5025	10175	53	0.9339	17.990
